TEST_GROUP,TEST_ITEM,CONDITIONAL_ITEM,DESCRIPTION,FUNCTION,PARAMETER,PDCA_NAME,COMBINEC,GLOBAL_VARIABLE,EXPECTED_VALUE,UNIT,PDCA_TYPE,TIMEOUT,ERROR_MSG,SA_QT0,QT0,QT1,QT1REL,TILT1,QT2,QT2REL,QT2_POSTROXER,QT_SPIRIT,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD5_LIGHT_AVG,LISA_NOROTATE_PD5_LIGHT_AVG,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD6_LIGHT_AVG,LISA_NOROTATE_PD6_LIGHT_AVG,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD7_LIGHT_AVG,LISA_NOROTATE_PD7_LIGHT_AVG,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD0_DARK_AVG,LISA_NOROTATE_PD0_DARK_AVG,,,[0.01:200],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD1_DARK_AVG,LISA_NOROTATE_PD1_DARK_AVG,,,[0.01:200],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD2_DARK_AVG,LISA_NOROTATE_PD2_DARK_AVG,,,[0.01:200],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD3_DARK_AVG,LISA_NOROTATE_PD3_DARK_AVG,,,[0.01:200],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD4_DARK_AVG,LISA_NOROTATE_PD4_DARK_AVG,,,[0.01:200],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD5_DARK_AVG,LISA_NOROTATE_PD5_DARK_AVG,,,[0.01:200],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD6_DARK_AVG,LISA_NOROTATE_PD6_DARK_AVG,,,[0.01:200],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD7_DARK_AVG,LISA_NOROTATE_PD7_DARK_AVG,,,[0.01:200],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD0_DIFF_AVG,LISA_NOROTATE_PD0_DIFF_AVG,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD1_DIFF_AVG,LISA_NOROTATE_PD1_DIFF_AVG,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD2_DIFF_AVG,LISA_NOROTATE_PD2_DIFF_AVG,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD3_DIFF_AVG,LISA_NOROTATE_PD3_DIFF_AVG,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD4_DIFF_AVG,LISA_NOROTATE_PD4_DIFF_AVG,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD5_DIFF_AVG,LISA_NOROTATE_PD5_DIFF_AVG,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD6_DIFF_AVG,LISA_NOROTATE_PD6_DIFF_AVG,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD7_DIFF_AVG,LISA_NOROTATE_PD7_DIFF_AVG,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD0_LIGHT_MAX,LISA_NOROTATE_PD0_LIGHT_MAX,,,[0.01:4000],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD1_LIGHT_MAX,LISA_NOROTATE_PD1_LIGHT_MAX,,,[0.01:4000],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD2_LIGHT_MAX,LISA_NOROTATE_PD2_LIGHT_MAX,,,[0.01:4000],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD3_LIGHT_MAX,LISA_NOROTATE_PD3_LIGHT_MAX,,,[0.01:4000],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD4_LIGHT_MAX,LISA_NOROTATE_PD4_LIGHT_MAX,,,[0.01:4000],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD5_LIGHT_MAX,LISA_NOROTATE_PD5_LIGHT_MAX,,,[0.01:4000],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD6_LIGHT_MAX,LISA_NOROTATE_PD6_LIGHT_MAX,,,[0.01:4000],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD7_LIGHT_MAX,LISA_NOROTATE_PD7_LIGHT_MAX,,,[0.01:4000],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD0_SPAN,LISA_NOROTATE_PD0_SPAN,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD1_SPAN,LISA_NOROTATE_PD1_SPAN,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD2_SPAN,LISA_NOROTATE_PD2_SPAN,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD3_SPAN,LISA_NOROTATE_PD3_SPAN,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD4_SPAN,LISA_NOROTATE_PD4_SPAN,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD5_SPAN,LISA_NOROTATE_PD5_SPAN,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD6_SPAN,LISA_NOROTATE_PD6_SPAN,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD7_SPAN,LISA_NOROTATE_PD7_SPAN,,,,,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD0_DARK_PEAK2PEAK,LISA_NOROTATE_PD0_DARK_PEAK2PEAK,,,[0.01:54],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD1_DARK_PEAK2PEAK,LISA_NOROTATE_PD1_DARK_PEAK2PEAK,,,[0.01:54],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD2_DARK_PEAK2PEAK,LISA_NOROTATE_PD2_DARK_PEAK2PEAK,,,[0.01:54],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD3_DARK_PEAK2PEAK,LISA_NOROTATE_PD3_DARK_PEAK2PEAK,,,[0.01:54],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD4_DARK_PEAK2PEAK,LISA_NOROTATE_PD4_DARK_PEAK2PEAK,,,[0.01:54],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD5_DARK_PEAK2PEAK,LISA_NOROTATE_PD5_DARK_PEAK2PEAK,,,[0.01:54],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD6_DARK_PEAK2PEAK,LISA_NOROTATE_PD6_DARK_PEAK2PEAK,,,[0.01:54],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD7_DARK_PEAK2PEAK,LISA_NOROTATE_PD7_DARK_PEAK2PEAK,,,[0.01:54],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD0_LIGHT_PEAK2PEAK,LISA_NOROTATE_PD0_LIGHT_PEAK2PEAK,,,[0.01:58],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD1_LIGHT_PEAK2PEAK,LISA_NOROTATE_PD1_LIGHT_PEAK2PEAK,,,[0.01:58],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD2_LIGHT_PEAK2PEAK,LISA_NOROTATE_PD2_LIGHT_PEAK2PEAK,,,[0.01:58],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD3_LIGHT_PEAK2PEAK,LISA_NOROTATE_PD3_LIGHT_PEAK2PEAK,,,[0.01:58],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD4_LIGHT_PEAK2PEAK,LISA_NOROTATE_PD4_LIGHT_PEAK2PEAK,,,[0.01:58],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD5_LIGHT_PEAK2PEAK,LISA_NOROTATE_PD5_LIGHT_PEAK2PEAK,,,[0.01:58],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD6_LIGHT_PEAK2PEAK,LISA_NOROTATE_PD6_LIGHT_PEAK2PEAK,,,[0.01:58],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD7_LIGHT_PEAK2PEAK,LISA_NOROTATE_PD7_LIGHT_PEAK2PEAK,,,[0.01:58],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD0_DARK_STD,LISA_NOROTATE_PD0_DARK_STD,,,[0.01:10],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD1_DARK_STD,LISA_NOROTATE_PD1_DARK_STD,,,[0.01:10],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD2_DARK_STD,LISA_NOROTATE_PD2_DARK_STD,,,[0.01:10],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD3_DARK_STD,LISA_NOROTATE_PD3_DARK_STD,,,[0.01:10],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD4_DARK_STD,LISA_NOROTATE_PD4_DARK_STD,,,[0.01:10],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD5_DARK_STD,LISA_NOROTATE_PD5_DARK_STD,,,[0.01:10],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD6_DARK_STD,LISA_NOROTATE_PD6_DARK_STD,,,[0.01:10],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD7_DARK_STD,LISA_NOROTATE_PD7_DARK_STD,,,[0.01:10],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD0_LIGHT_STD,LISA_NOROTATE_PD0_LIGHT_STD,,,[0.01:12],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD1_LIGHT_STD,LISA_NOROTATE_PD1_LIGHT_STD,,,[0.01:12],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD2_LIGHT_STD,LISA_NOROTATE_PD2_LIGHT_STD,,,[0.01:12],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD3_LIGHT_STD,LISA_NOROTATE_PD3_LIGHT_STD,,,[0.01:12],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD4_LIGHT_STD,LISA_NOROTATE_PD4_LIGHT_STD,,,[0.01:12],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD5_LIGHT_STD,LISA_NOROTATE_PD5_LIGHT_STD,,,[0.01:12],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD6_LIGHT_STD,LISA_NOROTATE_PD6_LIGHT_STD,,,[0.01:12],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD7_LIGHT_STD,LISA_NOROTATE_PD7_LIGHT_STD,,,[0.01:12],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,
LISA - DATA DOE,LISA_NOROTATE,,Run Smokey script no rotate,DIAGS,"smokeyshell -r;smokeyshell -f ""nandfs:\AppleInternal\Diags\Logs\Smokey\Lisa\N140\Main.lua"" -e ""pdondelay([[NOROTATE]])""",,,,,,,20,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DC - 42920599/46226648,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD0_LEDDC_FIRST,LISA_NOROTATE_PD0_LEDDC_FIRST,,,[200:],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DC - 42920599/46226648,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD0_LEDDC_SECOND,LISA_NOROTATE_PD0_LEDDC_SECOND,,,[200:],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DC - 42920599/46226648,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD0_LEDDC_PCTSETTLED,LISA_NOROTATE_PD0_LEDDC_PCTSETTLED,,,[80:],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DC - 42920599/46226648,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD1_LEDDC_FIRST,LISA_NOROTATE_PD1_LEDDC_FIRST,,,[200:],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DC - 42920599/46226648,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD1_LEDDC_SECOND,LISA_NOROTATE_PD1_LEDDC_SECOND,,,[200:],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DC - 42920599/46226648,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD1_LEDDC_PCTSETTLED,LISA_NOROTATE_PD1_LEDDC_PCTSETTLED,,,[80:],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DC - 42920599/46226648,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD2_LEDDC_FIRST,LISA_NOROTATE_PD2_LEDDC_FIRST,,,[200:],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DC - 42920599/46226648,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD2_LEDDC_SECOND,LISA_NOROTATE_PD2_LEDDC_SECOND,,,[200:],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DC - 42920599/46226648,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD2_LEDDC_PCTSETTLED,LISA_NOROTATE_PD2_LEDDC_PCTSETTLED,,,[80:],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DC - 42920599/46226648,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD3_LEDDC_FIRST,LISA_NOROTATE_PD3_LEDDC_FIRST,,,[200:],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DC - 42920599/46226648,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD3_LEDDC_SECOND,LISA_NOROTATE_PD3_LEDDC_SECOND,,,[200:],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DC - 42920599/46226648,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD3_LEDDC_PCTSETTLED,LISA_NOROTATE_PD3_LEDDC_PCTSETTLED,,,[80:],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DC - 42920599/46226648,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD4_LEDDC_FIRST,LISA_NOROTATE_PD4_LEDDC_FIRST,,,[200:],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DC - 42920599/46226648,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD4_LEDDC_SECOND,LISA_NOROTATE_PD4_LEDDC_SECOND,,,[200:],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DC - 42920599/46226648,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD4_LEDDC_PCTSETTLED,LISA_NOROTATE_PD4_LEDDC_PCTSETTLED,,,[80:],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DC - 42920599/46226648,,
LISA - DATA DOE,LISA_NOROTATE,,Parse Lisa NOROTATE Smokey Log,PARSE,LISA_NOROTATE_PD5_LEDDC_FIRST,LISA_NOROTATE_PD5_LEDDC_FIRST,,,[200:],,KEY,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,DC - 42920599/46226648,,
